time,value
2025-05-19T10:18:18.148205401Z,false
2025-05-19T10:18:24.414208447Z,true
2025-05-19T10:18:28.113013503Z,false
2025-05-19T10:18:38.313920706Z,true
2025-05-19T10:18:42.033299837Z,false
2025-05-19T10:18:45.743181388Z,true
2025-05-19T10:18:49.464136089Z,false
2025-05-19T10:18:53.699415446Z,true
2025-05-19T10:19:00.643739589Z,false
2025-05-19T10:19:07.333160917Z,true
2025-05-19T10:19:17.468475681Z,false
2025-05-19T10:19:23.198407067Z,true
2025-05-19T10:19:30.138993301Z,false
2025-05-19T10:19:33.343540328Z,true
2025-05-19T10:23:29.554569552Z,true
2025-05-19T10:24:24.719724735Z,false
2025-05-19T10:24:29.934558078Z,true
2025-05-19T10:24:36.87535232Z,false
2025-05-19T10:25:03.100127028Z,true
2025-05-19T10:25:03.594785456Z,false
2025-05-19T10:25:06.949485812Z,true
2025-05-19T10:25:07.304693667Z,false
2025-05-19T10:25:10.654587572Z,true
2025-05-19T10:25:11.035358931Z,false
2025-05-19T10:25:34.755403204Z,true
2025-05-19T10:25:35.274745808Z,false
2025-05-19T10:25:38.624761691Z,true
2025-05-19T10:25:38.975030261Z,false
2025-05-19T10:26:51.21528265Z,true
2025-05-19T10:26:51.715030353Z,false
2025-05-19T10:26:54.919557749Z,true
2025-05-19T10:26:55.434954522Z,false
2025-05-19T10:27:19.645012325Z,true
2025-05-19T10:27:20.18988334Z,false
2025-05-19T10:27:42.87474382Z,true
2025-05-19T10:27:43.370191703Z,false
2025-05-19T10:28:15.680157816Z,true
2025-05-19T10:28:22.524918847Z,false
2025-05-19T10:28:27.254972806Z,true
2025-05-19T10:28:34.18502127Z,false
2025-05-19T10:28:38.399868938Z,true
2025-05-19T10:28:38.905420388Z,false
2025-05-19T10:28:43.620047056Z,true
2025-05-19T10:28:44.144272879Z,false
2025-05-19T10:28:51.955149453Z,true
2025-05-19T10:28:55.559786059Z,false
2025-05-19T10:29:00.860004377Z,true
2025-05-19T10:29:01.375624681Z,false
2025-05-19T10:29:05.995330831Z,true
2025-05-19T10:29:06.509914426Z,false
